Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,SalePrice,Lot Shape_ord,Exter Qual_ord,Exter Cond_ord,Bsmt Qual_ord,Bsmt Cond_ord,Bsmt Exposure_ord,BsmtFin Type 1_ord,BsmtFin Type 2_ord,Heating QC_ord,Pool QC_ord,Kitchen Qual_ord,Functional_ord,Fireplace Qu_ord,Garage Qual_ord,Garage Cond_ord,Fence_ord,1st Flr SF + 2nd Flr SF,Lot Area_sqrt,Gr Liv Area_sqrt,1st Flr SF_sqrt,2nd Flr SF_sqrt,Mas Vnr Area_sqrt,Total Bsmt SF_sqrt,Garage Area_sqrt
1425,20,RL,65.0,9345,Pave,No Feature,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,156.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1615.0,1615.0,GasA,Ex,Y,SBrkr,1615,0,0,1615,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3.0,864.0,TA,TA,Y,168,30,0,0,0,0,No Feature,No Feature,No Feature,0,,3,4,3,4,3,3,1,1,5,0,4,8,4,3,3,0,1615,96.66954018717581,40.18706259482024,40.18706259482024,0.0,12.489995996796797,40.18706259482024,29.393876913398138
2695,50,RM,60.0,7200,Pave,No Feature,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,803.0,803.0,GasA,Ex,Y,SBrkr,803,557,0,1360,0.0,0.0,1,1,2,1,Gd,6,Typ,0,No Feature,Detchd,1951.0,Unf,1.0,297.0,TA,TA,Y,0,65,190,0,0,0,No Feature,MnPrv,No Feature,0,,4,3,3,3,3,1,1,1,5,0,4,8,0,3,3,3,1360,84.8528137423857,36.87817782917155,28.337254630609507,23.600847442411894,0.0,28.337254630609507,17.233687939614086
738,50,RM,60.0,6000,Pave,No Feature,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1924,1950,Gable,CompShg,Stucco,Stucco,BrkFace,444.0,TA,TA,BrkTil,TA,TA,No,Rec,220.0,Unf,0.0,248.0,468.0,GasA,Gd,Y,SBrkr,822,320,0,1142,0.0,0.0,1,0,3,1,TA,6,Typ,0,No Feature,Attchd,1924.0,Fin,1.0,320.0,TA,TA,Y,0,0,98,0,0,0,No Feature,No Feature,No Feature,0,,4,3,3,3,3,1,3,1,4,0,3,8,0,3,3,0,1142,77.45966692414834,33.793490497431605,28.6705423736629,17.88854381999832,21.071307505705477,21.633307652783937,17.88854381999832
395,20,RL,61.0,7930,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,2005,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,439.0,LwQ,472.0,115.0,1026.0,GasA,Gd,Y,SBrkr,1026,0,0,1026,1.0,0.0,1,0,3,1,Gd,5,Typ,0,No Feature,Detchd,1969.0,RFn,2.0,440.0,TA,TA,Y,171,48,0,0,0,0,No Feature,No Feature,No Feature,0,,4,3,3,3,3,1,6,2,4,0,4,8,0,3,3,0,1026,89.05054744357274,32.03123475609393,32.03123475609393,0.0,0.0,32.03123475609393,20.97617696340303
1353,50,RL,60.0,9120,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,6,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,TA,TA,No,Rec,329.0,Unf,0.0,697.0,1026.0,GasA,Ex,Y,SBrkr,1133,687,0,1820,1.0,0.0,2,0,4,1,TA,8,Typ,0,No Feature,Detchd,1925.0,Unf,1.0,240.0,TA,TA,N,0,100,0,0,0,0,No Feature,GdPrv,No Feature,0,,4,3,4,3,3,1,3,1,5,0,3,8,0,3,3,4,1820,95.49869109050658,42.661458015403085,33.66006535941367,26.210684844162312,0.0,32.03123475609393,15.491933384829668
1878,20,RL,0.0,9503,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1958,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,457.0,Rec,374.0,193.0,1024.0,GasA,TA,Y,SBrkr,1344,0,0,1344,1.0,0.0,1,0,2,1,TA,6,Min1,1,TA,Detchd,1970.0,Unf,1.0,484.0,TA,TA,Y,316,28,0,0,0,0,No Feature,GdWo,No Feature,0,,4,3,3,3,3,1,5,3,3,0,3,7,3,3,3,2,1344,97.48333190858835,36.66060555964672,36.66060555964672,0.0,0.0,32.0,22.0
390,20,RL,85.0,11050,Pave,No Feature,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1975,1975,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,636.0,Unf,0.0,540.0,1176.0,GasA,Fa,Y,SBrkr,1193,0,0,1193,0.0,0.0,2,0,3,1,TA,5,Typ,1,TA,Attchd,1975.0,Unf,2.0,506.0,TA,TA,Y,40,0,0,0,0,0,No Feature,No Feature,No Feature,0,,3,3,3,3,3,1,5,1,2,0,3,8,3,3,3,0,1193,105.11898020814318,34.539832078341085,34.539832078341085,0.0,0.0,34.292856398964496,22.494443758403985
1456,60,RL,0.0,10316,Pave,No Feature,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,735.0,Unf,0.0,257.0,992.0,GasA,Ex,Y,SBrkr,992,873,0,1865,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,3.0,839.0,TA,TA,Y,0,184,0,0,0,0,No Feature,No Feature,No Feature,0,,3,4,3,4,3,1,6,1,5,0,4,8,3,3,3,0,1865,101.56771140475698,43.18564576337837,31.496031496047245,29.546573405388315,0.0,31.496031496047245,28.965496715920477
1103,20,RL,136.0,11675,Pave,No Feature,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,495.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1660.0,Unf,0.0,322.0,1982.0,GasA,Ex,Y,SBrkr,2006,0,0,2006,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1998.0,Fin,3.0,938.0,TA,TA,Y,144,33,0,0,0,0,No Feature,No Feature,No Feature,0,,3,4,3,4,3,3,6,1,5,0,4,8,3,3,3,0,2006,108.05091392487155,44.78839135311738,44.78839135311738,0.0,22.24859546128699,44.51965857910413,30.62678566222711
1387,190,RL,60.0,12900,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,2fmCon,1Story,5,4,1920,1950,Gable,CompShg,BrkFace,Stucco,None,0.0,TA,TA,PConc,TA,Fa,No,BLQ,1300.0,Unf,0.0,0.0,1300.0,GasA,Fa,Y,SBrkr,1140,0,0,1140,1.0,0.0,1,0,3,1,TA,6,Typ,0,No Feature,CarPort,1920.0,Unf,2.0,400.0,TA,TA,Y,0,0,190,0,0,0,No Feature,No Feature,No Feature,0,,4,3,3,3,2,1,4,1,2,0,3,8,0,3,3,0,1140,113.57816691600547,33.76388603226827,33.76388603226827,0.0,0.0,36.05551275463989,20.0
2070,20,RL,85.0,13770,Pave,No Feature,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1958,1998,Gable,CompShg,Plywood,Plywood,BrkFace,340.0,TA,TA,CBlock,TA,TA,Mn,Rec,190.0,BLQ,873.0,95.0,1158.0,GasA,TA,Y,SBrkr,1176,0,0,1176,1.0,0.0,1,0,3,1,TA,6,Typ,2,Gd,Attchd,1958.0,Unf,1.0,303.0,TA,TA,Y,0,0,0,0,0,0,No Feature,No Feature,No Feature,0,,4,3,3,3,3,2,3,4,3,0,3,8,4,3,3,0,1176,117.34564329364768,34.292856398964496,34.292856398964496,0.0,18.439088914585774,34.02939905434711,17.406895185529212
1199,60,RL,0.0,13355,Pave,No Feature,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,Gd,No,ALQ,583.0,Unf,0.0,242.0,825.0,GasA,TA,Y,SBrkr,845,825,0,1670,0.0,0.0,1,1,4,1,TA,7,Typ,0,No Feature,Attchd,1971.0,Fin,2.0,464.0,TA,TA,Y,0,0,0,0,0,0,No Feature,No Feature,No Feature,0,,3,3,3,4,4,1,5,1,3,0,3,8,0,3,3,0,1670,115.56383517346592,40.8656334834051,29.068883707497267,28.722813232690143,0.0,28.722813232690143,21.540659228538015
2479,60,RL,65.0,7153,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,No,ALQ,387.0,Unf,0.0,374.0,761.0,GasA,Ex,Y,SBrkr,810,793,0,1603,0.0,0.0,2,1,3,1,Gd,7,Typ,0,No Feature,Attchd,1992.0,RFn,2.0,484.0,TA,TA,Y,0,124,0,0,0,0,No Feature,No Feature,No Feature,0,,4,4,4,4,3,1,5,1,5,0,4,8,0,3,3,0,1603,84.57541013793548,40.0374824383352,28.460498941515414,28.160255680657446,0.0,27.586228448267445,22.0
501,20,RL,0.0,10750,Pave,No Feature,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,634.0,Gd,TA,PConc,Gd,TA,Av,BLQ,236.0,GLQ,1526.0,262.0,2024.0,GasA,Ex,Y,SBrkr,2063,0,0,2063,1.0,0.0,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,1994.0,Fin,3.0,815.0,TA,TA,Y,182,56,0,0,0,0,No Feature,No Feature,No Feature,0,,3,4,3,4,3,3,4,6,5,0,4,8,4,3,3,0,2063,103.6822067666386,45.42025979670306,45.42025979670306,0.0,25.179356624028344,44.98888751680797,28.548204847240395
2362,20,RL,0.0,8125,Pave,No Feature,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,614.0,Unf,0.0,244.0,858.0,GasA,TA,Y,SBrkr,858,0,0,858,0.0,0.0,1,0,3,1,TA,5,Typ,0,No Feature,No Feature,0.0,No Feature,0.0,0.0,No Feature,No Feature,Y,0,0,0,0,0,0,No Feature,No Feature,No Feature,0,,3,3,3,3,3,1,4,1,3,0,3,8,0,0,0,0,858,90.13878188659973,29.29163703175362,29.29163703175362,0.0,0.0,29.29163703175362,0.0
1718,120,RL,34.0,3903,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Av,ALQ,1030.0,Unf,0.0,272.0,1302.0,GasA,Ex,Y,SBrkr,1302,0,0,1302,1.0,0.0,1,1,1,1,Gd,5,Typ,1,Gd,Attchd,2005.0,RFn,2.0,631.0,TA,TA,Y,110,50,0,0,0,0,No Feature,No Feature,No Feature,0,,4,4,3,4,3,3,5,1,5,0,4,8,4,3,3,0,1302,62.473994589749104,36.08323710533743,36.08323710533743,0.0,13.490737563232042,36.08323710533743,25.11971337416094
2188,30,RH,70.0,4270,Pave,No Feature,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,544.0,Unf,0.0,0.0,544.0,GasA,Ex,Y,SBrkr,774,0,0,774,0.0,0.0,1,0,3,1,Gd,6,Typ,0,No Feature,No Feature,0.0,No Feature,0.0,0.0,No Feature,No Feature,Y,0,0,286,0,0,0,No Feature,No Feature,No Feature,0,,4,3,3,3,3,1,3,1,5,0,4,8,0,0,0,0,774,65.34523701081817,27.820855486487112,27.820855486487112,0.0,0.0,23.323807579381203,0.0
1483,120,RM,0.0,4426,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,147.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,697.0,Unf,0.0,151.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,Gd,3,Typ,1,TA,Attchd,2004.0,RFn,2.0,420.0,TA,TA,Y,149,0,0,0,0,0,No Feature,No Feature,No Feature,0,,4,4,3,4,3,4,6,1,5,0,4,8,3,3,3,0,848,66.52818951391959,29.120439557122072,29.120439557122072,0.0,12.12435565298214,29.120439557122072,20.493901531919196
2557,30,RL,52.0,5825,Pave,No Feature,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,108.0,TA,Gd,PConc,Fa,TA,Mn,Unf,0.0,Unf,0.0,600.0,600.0,GasA,Gd,Y,SBrkr,747,0,0,747,0.0,0.0,1,0,1,1,TA,5,Typ,0,No Feature,Detchd,1953.0,Unf,2.0,528.0,TA,TA,Y,0,0,32,0,0,0,No Feature,No Feature,No Feature,0,,3,3,4,2,3,2,1,1,4,0,3,8,0,3,3,0,747,76.32168761236873,27.331300737432898,27.331300737432898,0.0,10.392304845413264,24.49489742783178,22.978250586152114
437,60,RL,59.0,23303,Pave,No Feature,IR3,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,20.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1230.0,Unf,0.0,278.0,1508.0,GasA,Ex,Y,SBrkr,1508,1012,0,2520,1.0,0.0,2,1,5,1,Ex,10,Typ,1,Gd,BuiltIn,2007.0,Fin,3.0,640.0,TA,TA,Y,192,273,0,0,0,0,No Feature,No Feature,No Feature,0,,1,4,3,5,3,3,6,1,5,0,5,8,4,3,3,0,2520,152.6532017351749,50.19960159204453,38.8329756778952,31.811947441173732,4.47213595499958,38.8329756778952,25.298221281347036
2224,20,RL,0.0,25485,Pave,No Feature,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,4,1960,1960,Gable,CompShg,Wd Sdng,MetalSd,BrkFace,423.0,TA,Fa,CBlock,TA,Gd,Mn,LwQ,540.0,Rec,1020.0,0.0,1560.0,GasA,TA,Y,SBrkr,1560,0,0,1560,0.0,0.0,1,1,3,1,TA,6,Typ,3,TA,Attchd,1960.0,RFn,2.0,580.0,TA,TA,Y,0,75,584,0,0,0,No Feature,No Feature,No Feature,0,,3,3,2,3,4,2,2,3,3,0,3,8,3,3,3,0,1560,159.64022049596397,39.496835316262995,39.496835316262995,0.0,20.566963801203133,39.496835316262995,24.08318915758459
1628,80,RL,0.0,10784,Pave,No Feature,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,76.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Gd,Y,SBrkr,802,670,0,1472,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1991.0,RFn,2.0,402.0,TA,TA,Y,164,0,0,0,0,0,No Feature,No Feature,No Feature,0,,3,4,3,4,3,1,1,1,4,0,4,8,3,3,3,0,1472,103.84603988597736,38.36665218650175,28.319604517012593,25.88435821108957,8.717797887081348,19.595917942265423,20.049937655763422
397,20,RL,0.0,8510,Pave,No Feature,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1971,1971,Gable,CompShg,Plywood,Plywood,BrkFace,178.0,TA,TA,CBlock,Gd,TA,No,ALQ,500.0,Unf,0.0,543.0,1043.0,GasA,Ex,Y,SBrkr,1050,0,0,1050,1.0,0.0,1,1,3,1,TA,6,Typ,0,No Feature,Attchd,1971.0,Unf,1.0,336.0,TA,TA,Y,0,0,0,0,0,0,No Feature,No Feature,No Feature,0,,3,3,3,4,3,1,5,1,5,0,3,8,0,3,3,0,1050,92.2496612459905,32.4037034920393,32.4037034920393,0.0,13.341664064126334,32.29551052391029,18.33030277982336
587,80,RL,0.0,17871,Pave,No Feature,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,TA,TA,CBlock,Gd,TA,Av,ALQ,528.0,Unf,0.0,1152.0,1680.0,GasA,Fa,Y,SBrkr,1724,0,0,1724,1.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Attchd,1967.0,RFn,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,No Feature,No Feature,No Feature,0,,3,3,3,4,3,3,5,1,2,0,3,8,4,3,3,0,1724,133.68245958239996,41.52107898405339,41.52107898405339,0.0,18.947295321496416,40.98780306383839,21.908902300206645
971,20,RL,100.0,21750,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,4,1960,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,75.0,TA,Fa,Slab,No Feature,No Feature,No Feature,No Feature,0.0,No Feature,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1771,0,0,1771,0.0,0.0,1,0,3,1,TA,9,Min1,1,TA,Attchd,1960.0,Unf,2.0,336.0,TA,TA,Y,0,0,0,0,0,0,No Feature,GdPrv,No Feature,0,,4,3,2,0,0,0,0,0,3,0,3,7,3,3,3,4,1771,147.47881203752627,42.08325082500163,42.08325082500163,0.0,8.660254037844387,0.0,18.33030277982336
2611,20,RL,77.0,9510,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1962,1985,Gable,CompShg,HdBoard,HdBoard,BrkCmn,161.0,TA,TA,CBlock,TA,TA,No,ALQ,701.0,Unf,0.0,434.0,1135.0,GasA,Ex,Y,SBrkr,1207,0,0,1207,0.0,0.0,1,1,3,1,TA,6,Typ,0,No Feature,Attchd,1962.0,RFn,1.0,264.0,TA,TA,Y,0,240,0,0,0,0,No Feature,No Feature,No Feature,0,,4,3,3,3,3,1,5,1,5,0,3,8,0,3,3,0,1207,97.51922887307919,34.741905532080416,34.741905532080416,0.0,12.68857754044952,33.689761055846034,16.24807680927192
1887,20,RL,0.0,8339,Pave,No Feature,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1959,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Slab,No Feature,No Feature,No Feature,No Feature,0.0,No Feature,0.0,0.0,0.0,GasA,TA,Y,SBrkr,882,0,0,882,0.0,0.0,1,0,3,1,TA,5,Typ,0,No Feature,Attchd,1959.0,RFn,1.0,294.0,TA,TA,Y,0,0,0,0,0,0,No Feature,MnPrv,Shed,1200,,3,3,3,0,0,0,0,0,3,0,3,8,0,3,3,3,882,91.31812525451889,29.698484809834994,29.698484809834994,0.0,0.0,0.0,17.146428199482248
2399,20,RL,131.0,14828,Pave,No Feature,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,674.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1383.0,Unf,0.0,397.0,1780.0,GasA,Ex,Y,SBrkr,1780,0,0,1780,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,2004.0,Fin,3.0,816.0,TA,TA,Y,144,68,0,0,0,0,No Feature,No Feature,No Feature,0,,3,5,3,5,3,4,6,1,5,0,5,8,4,3,3,0,1780,121.77027551911016,42.190046219457976,42.190046219457976,0.0,25.96150997149434,42.190046219457976,28.5657137141714
2148,20,RL,70.0,8749,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,100.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1459.0,1459.0,GasA,Ex,Y,SBrkr,1459,0,0,1459,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2002.0,RFn,2.0,527.0,TA,TA,Y,192,39,0,0,0,0,No Feature,No Feature,No Feature,0,,4,4,3,4,3,1,1,1,5,0,4,8,4,3,3,0,1459,93.53608929178085,38.19685850956856,38.19685850956856,0.0,10.0,38.19685850956856,22.956480566497994
304,50,RM,50.0,9140,Pave,No Feature,Reg,HLS,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1921,1975,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,BLQ,308.0,Unf,0.0,321.0,629.0,GasA,Fa,Y,SBrkr,727,380,0,1107,0.0,0.0,1,0,2,1,TA,5,Typ,0,No Feature,Detchd,1950.0,Unf,1.0,625.0,TA,TA,Y,0,56,0,0,200,0,No Feature,MnPrv,No Feature,0,,4,3,3,3,3,2,4,1,2,0,3,8,0,3,3,3,1107,95.60334722173695,33.27160951922825,26.962937525425527,19.493588689617926,0.0,25.079872407968907,25.0
1997,70,RM,60.0,3600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1930,2005,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,Fa,No,Rec,316.0,Unf,0.0,371.0,687.0,GasA,Gd,Y,SBrkr,687,671,0,1358,0.0,0.0,1,1,3,1,Gd,6,Typ,1,Gd,Detchd,2004.0,Unf,1.0,336.0,TA,TA,Y,0,32,0,0,0,0,No Feature,MnPrv,No Feature,0,,4,3,4,3,2,1,3,1,4,0,4,8,4,3,3,3,1358,60.0,36.851051545376556,26.210684844162312,25.903667693977237,0.0,26.210684844162312,18.33030277982336
2817,70,RL,67.0,8777,Pave,No Feature,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,2Story,4,6,1910,2000,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,Gd,TA,No,Rec,173.0,BLQ,337.0,166.0,676.0,GasA,Gd,Y,SBrkr,760,676,0,1436,1.0,0.0,2,0,3,1,TA,6,Min1,0,No Feature,Attchd,1950.0,Unf,2.0,528.0,TA,TA,Y,147,0,0,0,0,0,No Feature,No Feature,Shed,420,,4,3,4,4,3,1,3,4,4,0,3,7,0,3,3,0,1436,93.68564457802486,37.89459064299283,27.568097504180443,26.0,0.0,26.0,22.978250586152114
1431,60,RL,79.0,12798,Pave,No Feature,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,462.0,Unf,0.0,154.0,616.0,GasA,Gd,Y,SBrkr,616,1072,0,1688,1.0,0.0,2,1,4,1,Gd,8,Typ,0,No Feature,Attchd,1997.0,RFn,2.0,603.0,TA,TA,Y,403,114,185,0,0,0,No Feature,No Feature,Shed,400,,3,3,3,4,3,4,6,1,4,0,4,8,0,3,3,0,1688,113.12824580978881,41.08527716834828,24.819347291981714,32.7414110874898,0.0,24.819347291981714,24.55605831561735
427,20,RL,98.0,12704,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,BrkFace,306.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,2042.0,2042.0,GasA,Ex,Y,SBrkr,2042,0,0,2042,0.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2009.0,RFn,3.0,1390.0,TA,TA,Y,0,90,0,0,0,0,No Feature,No Feature,No Feature,0,,4,5,3,5,3,1,1,1,5,0,5,8,4,3,3,0,2042,112.71202242884297,45.18849411078001,45.18849411078001,0.0,17.4928556845359,45.18849411078001,37.282703764614496
263,20,RL,68.0,7480,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,480.0,Unf,0.0,396.0,876.0,GasA,TA,Y,SBrkr,876,0,0,876,1.0,0.0,1,0,3,1,TA,5,Typ,0,No Feature,Detchd,1977.0,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,No Feature,MnPrv,No Feature,0,,4,3,3,3,3,3,5,1,3,0,3,8,0,3,3,3,876,86.48699324175861,29.597297173897484,29.597297173897484,0.0,0.0,29.597297173897484,22.0
598,85,RL,0.0,16500,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,509.0,TA,TA,CBlock,Gd,TA,Av,GLQ,962.0,Unf,0.0,270.0,1232.0,GasA,Fa,Y,SBrkr,1320,0,0,1320,0.0,1.0,2,0,3,1,TA,5,Typ,1,Gd,Attchd,1971.0,RFn,2.0,495.0,TA,TA,Y,0,20,0,0,0,0,No Feature,No Feature,No Feature,0,,4,3,3,4,3,3,6,1,2,0,3,8,4,3,3,0,1320,128.4523257866513,36.3318042491699,36.3318042491699,0.0,22.561028345356956,35.09985754956849,22.24859546128699
